mesq_pres,b1_soilWater_0,b2_soilWater_10,b3_soilWater_30,b4_soilWater_60,b5_soilWater_100,b6_soilWater_200,b1_sandCont_0,b2_sandCont_10,b3_sandCont_30,b4_sandCont_60,b5_sandCont_100,b6_sandCont_200,b1_clayCont_0,b2_clayCont_10,b3_clayCont_30,b4_clayCont_60,b5_clayCont_100,b6_clayCont_200,b1_carbonCont_0,b2_carbonCont_10,b3_carbonCont_30,b4_carbonCont_60,b5_carbonCont_100,b6_carbonCont_200,ann_mean_temp,ann_temp_range,ann_precip,dist_road
0,15,16,16,18,17,17,62,60,58,56,55,57,19,22,24,24,24,23,1,1,1,0,0,0,141,386,371,314.4878972
0,16,16,16,17,17,16,65,63,61,57,56,59,16,18,20,22,22,20,2,1,1,0,0,0,141,385,372,17.06540838
0,16,16,16,17,16,16,62,60,59,55,54,58,17,20,21,24,23,22,1,1,1,0,0,0,141,385,371,20.81246371
0,15,16,17,17,18,17,66,65,61,59,56,60,16,18,21,22,22,21,1,1,1,0,0,0,141,384,374,149.0376103
0,14,14,15,15,16,16,65,64,64,60,59,60,18,19,19,21,21,19,1,1,1,1,0,0,141,385,374,450.3537801
0,16,16,16,17,18,17,62,61,60,57,56,57,20,20,22,23,23,22,1,1,1,1,0,0,141,385,374,200.5205774
0,14,14,15,15,17,16,63,63,60,56,57,58,18,19,22,23,22,22,1,1,1,0,0,0,141,384,374,504.9828051
1,13,13,14,15,15,16,62,61,59,57,58,60,20,22,24,25,23,22,1,1,1,0,0,0,141,384,375,743.9035956
1,13,13,14,15,16,16,64,64,60,59,59,60,18,19,22,23,22,22,1,1,1,1,0,0,141,385,376,261.8203272
0,13,13,14,15,15,16,64,63,63,61,61,62,20,21,21,23,22,21,1,1,1,0,0,0,140,384,377,343.6724382
1,14,14,14,15,16,16,62,61,61,58,59,61,20,21,23,24,22,21,2,1,1,1,0,0,141,384,378,194.6285433
1,16,16,17,18,18,19,62,61,57,56,54,57,19,20,23,23,24,22,2,2,1,0,0,0,140,383,379,420.510525
1,15,15,17,17,18,19,69,68,64,63,58,62,17,18,21,22,22,19,1,1,1,0,0,0,141,385,372,139.1985438
0,15,15,16,16,17,16,69,67,64,60,56,60,15,17,19,22,24,21,1,1,1,0,0,0,141,384,373,318.0824762
0,15,15,17,18,17,17,66,65,61,57,57,60,17,19,22,23,22,20,2,1,1,0,0,0,141,384,374,373.8365105
0,15,15,16,16,17,17,66,65,63,59,56,60,17,18,20,23,23,20,1,1,1,0,0,0,140,385,376,5.864012149
1,14,14,15,15,17,18,63,63,61,59,56,58,20,21,24,24,24,22,1,1,1,1,0,0,140,385,376,85.64944168
0,14,14,15,15,17,16,65,63,61,58,57,59,17,19,21,23,22,22,1,1,1,1,0,0,141,385,374,589.795478
1,15,15,15,16,17,16,61,61,61,56,56,57,19,20,21,24,24,23,1,1,1,0,0,0,140,383,377,157.9402756
0,17,17,17,18,17,17,54,53,51,47,48,51,23,24,28,29,28,26,2,1,1,0,0,0,141,385,376,749.165252
0,12,12,13,14,14,15,62,61,58,55,57,59,22,23,26,28,26,24,1,1,1,1,0,0,140,383,378,689.6551989
0,14,14,15,16,17,17,64,62,58,57,57,60,19,21,24,25,23,21,1,1,1,1,0,0,140,383,380,342.9376504
1,15,15,16,16,17,17,62,61,59,57,56,59,19,21,23,23,23,21,2,1,1,1,0,0,141,384,378,52.05331973
1,17,16,17,17,18,19,61,59,58,56,55,57,18,19,22,23,23,22,2,2,1,1,0,0,140,383,381,103.1336612
1,16,16,17,18,19,20,67,66,64,61,59,61,18,19,21,22,21,19,1,1,1,0,0,0,141,384,375,147.791993
0,15,15,16,16,18,18,66,65,61,59,58,60,18,19,22,24,23,21,2,1,1,0,0,0,140,384,375,627.440415
0,16,16,16,17,17,17,60,58,55,52,51,54,21,23,25,27,26,24,2,1,1,0,0,0,140,385,375,186.7497789
0,15,15,17,17,18,19,68,66,63,61,57,61,18,20,22,23,24,22,1,1,1,0,0,0,140,384,376,198.0862779
1,15,15,15,16,16,16,63,62,61,57,56,57,19,20,20,23,23,22,1,1,1,0,0,0,140,383,377,274.8127762
0,15,15,16,16,18,18,59,59,58,55,54,57,22,24,25,27,26,24,2,2,1,0,0,0,140,384,377,10.84294894
0,16,16,16,17,17,18,58,57,55,51,52,54,22,23,26,28,27,26,1,1,1,0,0,0,140,383,379,489.8770155
1,15,15,16,16,17,16,56,55,55,52,52,53,24,25,25,26,26,26,1,1,1,0,0,0,140,384,377,220.6211109
0,15,15,16,17,18,18,56,55,54,50,51,53,23,25,26,27,26,25,1,1,1,0,0,0,140,384,377,29.93131682
0,15,15,15,16,18,18,62,61,59,56,57,58,18,19,21,23,22,21,1,1,1,1,0,0,140,383,380,292.3683731
1,14,15,15,16,16,16,65,64,59,57,55,59,18,19,23,24,25,22,1,1,1,0,0,0,141,384,375,9.901137005
0,14,15,15,15,15,16,66,66,62,60,59,62,17,18,21,22,22,20,1,1,1,1,1,0,141,384,375,423.330537
1,16,16,17,17,17,17,66,66,62,59,57,61,17,18,21,23,23,21,2,1,1,0,0,0,141,384,375,19.65884507
0,16,16,17,18,18,18,62,60,57,54,53,57,20,21,24,25,25,22,2,1,1,0,0,0,140,385,375,244.2673526
0,17,17,18,19,21,21,61,61,60,57,55,57,21,21,22,23,24,22,2,1,1,0,0,0,140,382,377,190.5220517
1,14,14,14,15,16,16,59,58,58,56,55,56,23,23,24,26,26,25,2,2,1,0,0,0,140,383,377,2.754664701
0,13,14,14,15,16,16,60,59,58,57,55,56,23,24,24,25,26,25,2,1,1,0,0,0,140,382,379,36.24615368
1,15,15,15,16,16,17,59,58,56,53,53,54,23,24,26,27,26,25,2,1,1,0,0,0,140,383,379,41.95360339
0,16,16,16,17,19,18,60,58,57,54,53,56,20,20,22,24,23,22,2,2,1,0,0,0,139,383,381,142.9381229
0,14,14,15,15,16,16,66,67,63,61,59,63,18,18,22,23,23,20,1,1,1,1,1,0,141,384,374,203.6342956
0,14,14,14,15,16,17,61,61,58,56,54,56,20,21,23,25,25,23,1,1,1,1,0,0,141,384,375,389.3950705
0,16,16,16,17,19,18,64,64,61,57,55,58,19,19,22,25,25,23,1,1,1,0,0,0,140,382,378,29.14596602
1,17,17,18,18,18,18,54,53,51,47,48,50,24,25,27,29,27,26,2,2,1,0,0,0,139,383,379,150.5865314
0,16,16,16,17,17,17,55,53,51,48,49,50,24,25,27,28,27,26,2,2,1,0,0,0,139,383,379,344.2530794
1,14,15,15,15,16,17,57,57,55,51,51,53,22,23,25,27,26,25,2,2,1,0,0,0,140,382,379,425.3280059
1,15,15,15,15,16,16,56,55,54,51,52,52,23,24,26,28,27,26,2,2,1,0,0,0,139,383,379,462.9786077
1,16,16,16,17,17,17,54,53,51,48,49,50,24,25,27,28,27,27,2,2,1,0,0,0,139,383,379,496.8545312
1,16,16,16,17,17,17,54,53,51,48,49,50,24,25,27,28,27,27,2,2,1,0,0,0,139,383,379,416.6070339
1,15,15,16,16,17,17,57,56,54,51,51,52,21,22,25,25,25,25,2,2,1,0,0,0,139,382,379,945.4785371
0,14,14,14,15,16,16,60,59,57,53,53,55,20,21,24,24,23,23,2,1,1,0,0,0,140,382,380,1191.506479
0,16,16,16,17,18,19,62,62,60,58,58,60,20,21,24,24,24,22,1,1,1,1,0,0,141,384,374,225.8535905
0,15,15,15,16,16,16,58,58,55,50,50,53,20,22,24,26,26,24,2,1,1,1,0,0,140,385,376,129.8066726
0,14,14,15,15,16,16,58,57,55,52,50,52,23,24,26,28,27,27,2,1,1,0,0,0,140,382,379,498.5113252
1,15,15,16,16,17,17,59,58,57,54,52,54,23,23,25,27,27,26,2,1,1,1,0,0,139,382,379,310.1745586
1,15,15,16,16,17,17,62,61,59,55,53,55,19,20,23,25,26,25,2,2,1,1,0,0,139,382,380,139.4214266
0,16,16,17,18,18,18,61,60,58,55,54,57,21,22,24,25,25,22,2,1,1,0,0,0,139,382,382,312.4864007
0,16,16,16,17,18,19,63,61,62,60,60,61,18,20,20,21,21,20,1,1,1,0,0,0,151,377,383,250.1207044
0,15,15,15,16,17,18,60,59,58,56,56,59,22,23,24,25,25,23,1,1,1,0,0,0,151,377,382,268.1033739
0,17,17,18,18,18,20,60,60,57,56,56,57,22,22,25,24,25,24,1,1,1,0,0,0,151,377,382,177.3697591
0,15,15,15,16,16,17,63,62,61,58,58,59,20,21,22,24,24,23,1,1,1,0,0,0,152,377,384,299.7041946
0,14,14,15,15,16,17,62,62,61,60,60,60,21,22,23,23,24,24,1,1,1,0,0,0,152,377,384,204.5423757
0,14,14,15,16,17,16,62,61,62,58,57,59,20,21,21,24,25,23,1,1,1,0,0,0,152,377,385,136.6013826
0,16,16,17,18,18,18,62,62,61,59,59,59,21,21,22,23,22,23,1,1,1,0,0,0,152,376,385,32.10982464
0,15,15,16,16,17,18,65,64,60,59,60,61,19,20,23,23,22,22,1,1,1,0,0,0,151,375,381,2.061598837
1,16,16,16,17,18,18,61,60,59,57,57,59,21,22,24,24,25,24,1,1,1,0,0,0,151,376,382,42.6172439
0,17,17,17,18,18,19,62,61,60,58,59,60,21,22,24,25,24,23,1,1,1,0,0,0,152,376,382,223.4046112
0,15,16,17,17,18,18,63,62,61,60,60,60,20,22,23,23,23,23,1,1,1,0,0,0,152,377,384,59.08615252
0,15,15,15,16,17,17,63,63,63,59,60,59,20,21,22,25,25,25,1,1,1,0,0,0,152,377,384,103.5083641
0,15,15,15,16,17,17,64,64,63,59,60,59,19,20,21,24,23,23,1,1,1,0,0,0,152,377,385,49.06678853
0,16,16,16,17,17,17,63,62,60,59,59,59,21,22,24,25,25,24,1,1,1,0,0,0,152,376,384,41.10015547
0,15,15,16,16,17,18,58,58,56,55,55,56,24,26,28,27,28,26,1,1,1,0,0,0,151,376,382,70.27189802
1,14,14,14,15,15,18,61,61,60,59,59,57,23,24,24,24,24,24,1,1,1,0,0,0,153,378,378,97.3015389
0,17,17,18,18,19,19,60,59,57,54,56,56,22,23,25,26,26,26,1,1,1,0,0,0,152,376,382,338.8870552
0,16,16,17,17,19,19,61,60,59,58,58,58,22,23,25,25,26,25,1,1,1,0,0,0,151,377,382,263.7396034
0,16,16,17,18,19,19,59,57,57,56,57,60,23,24,25,25,24,22,2,1,1,0,0,0,152,376,383,338.1789139
1,15,15,16,17,18,18,66,65,65,61,60,62,19,20,21,24,25,23,1,1,1,0,0,0,152,377,385,171.0192205
0,14,14,15,16,17,17,64,64,62,60,59,59,19,20,22,23,24,24,2,2,1,0,0,0,152,377,383,169.7431138
1,17,17,17,17,17,19,61,60,60,59,59,58,21,21,22,24,23,23,1,1,1,0,0,0,154,379,378,101.2606611
0,16,16,17,17,17,17,60,59,58,55,57,54,21,22,24,27,26,26,1,1,1,0,0,0,153,378,378,186.3280408
1,15,15,16,17,17,18,65,64,61,60,60,60,18,20,24,25,26,24,1,1,1,0,0,0,153,378,378,4.738536207
0,16,17,17,17,19,20,62,61,58,55,56,57,22,23,26,27,27,25,1,1,1,0,0,0,152,376,382,211.7414563
0,17,17,17,18,19,20,61,60,57,55,56,58,21,21,24,27,26,25,1,1,1,0,0,0,152,376,382,242.653364
0,15,15,15,16,17,18,61,60,60,58,58,59,22,23,23,24,24,23,1,1,1,0,0,0,152,376,384,5.215368252
1,16,16,17,17,19,19,62,62,61,58,58,59,20,21,22,23,24,23,1,1,0,0,0,0,152,376,384,71.50829514
1,15,15,16,16,18,18,64,64,64,61,60,60,19,20,21,23,24,23,2,2,1,0,0,0,152,376,385,92.82343497
0,15,15,16,16,18,18,65,64,63,60,60,61,18,19,20,24,24,23,2,2,1,0,0,0,152,375,383,235.518206
1,15,15,15,16,17,17,59,58,56,54,55,53,19,21,23,26,25,26,1,1,1,0,0,0,153,378,378,471.864889
0,15,15,15,16,17,17,59,58,56,54,55,53,19,21,23,26,25,26,1,1,1,0,0,0,153,378,378,610.9575123
1,15,15,16,16,18,18,66,65,62,59,59,59,18,19,23,25,24,23,1,1,1,0,0,0,153,378,378,64.691973
0,14,14,15,15,17,17,63,62,61,58,59,59,19,20,20,23,22,21,2,2,1,0,0,0,154,378,377,63.65342974
0,17,17,17,17,19,19,65,63,62,61,60,60,19,21,23,23,24,24,1,1,1,0,0,0,152,376,381,41.43232884
1,16,16,17,17,19,19,60,60,59,57,57,57,23,24,25,27,27,26,1,1,0,0,0,0,152,376,383,168.1752998
0,16,16,17,17,19,19,62,60,59,56,56,56,21,23,25,27,28,27,1,1,1,0,0,0,152,376,383,73.73216161
1,16,16,17,17,19,19,64,63,62,59,60,61,19,20,21,22,22,21,1,1,0,0,0,0,152,376,384,26.09016438
0,15,15,16,16,18,18,66,65,63,61,60,61,17,19,21,22,23,23,2,2,1,0,0,0,152,375,383,302.6410697
0,14,14,15,16,17,17,63,62,62,60,58,59,20,21,22,23,24,23,1,1,1,0,0,0,152,375,382,183.5389065
0,14,14,14,15,15,17,60,60,58,55,55,54,18,19,22,26,26,27,1,1,1,0,0,0,154,378,375,669.6456406
1,16,16,16,17,18,18,58,57,55,53,53,53,20,22,24,26,26,26,1,1,1,0,0,0,154,378,376,322.4365095
0,14,14,14,15,16,17,67,66,64,61,61,60,17,18,20,23,22,22,2,2,1,0,0,0,154,378,377,11.06502005
1,16,16,16,17,17,18,62,60,58,57,58,57,21,22,26,27,25,24,1,1,1,0,0,0,152,376,381,219.4662193
0,16,16,16,17,17,18,66,65,63,61,63,61,17,18,21,24,21,22,2,2,1,0,0,0,153,376,377,261.6073135
1,17,18,18,19,19,20,59,58,55,54,54,56,23,25,28,28,28,26,2,2,1,0,0,0,152,375,382,37.49286796
0,16,16,17,18,19,19,61,60,58,56,56,57,21,22,24,26,26,25,1,1,0,0,0,0,152,375,383,421.3581325
1,16,16,17,18,19,19,61,60,58,56,56,57,21,22,24,26,26,25,1,1,0,0,0,0,152,375,383,356.5097506
1,16,16,17,18,19,19,62,62,60,58,57,58,19,20,22,24,25,25,1,1,1,0,0,0,152,374,383,80.85934013
0,16,16,17,18,19,20,63,62,61,58,58,58,20,21,23,25,25,25,1,1,1,0,0,0,152,374,383,162.4530994
0,15,15,16,16,18,18,63,62,62,60,61,61,20,21,23,23,24,23,2,1,1,0,0,0,153,375,382,408.1672317
1,14,13,14,15,16,16,61,61,60,58,57,57,21,21,23,26,26,25,1,1,1,0,0,0,155,379,373,530.0596308
1,15,15,15,16,16,17,63,62,62,60,61,58,21,22,23,24,24,25,1,1,1,0,0,0,155,379,374,139.852381
0,15,15,16,16,17,17,66,65,65,61,62,60,18,19,21,24,23,24,1,1,1,0,0,0,154,378,376,103.6193936
0,17,17,17,18,18,18,62,61,59,57,57,57,19,21,22,25,25,24,1,1,1,0,0,0,155,378,374,19.0775254
1,17,17,18,18,19,19,62,61,59,57,57,58,20,21,23,26,26,24,1,1,1,0,0,0,154,378,375,34.41608139
1,16,17,17,17,18,19,64,63,60,58,59,60,20,21,23,25,24,22,2,2,1,0,0,0,152,375,382,137.96528
1,16,15,16,16,17,17,64,64,63,59,60,59,19,19,20,24,23,23,2,2,1,0,0,0,154,377,376,170.2597637
0,17,17,18,19,19,20,58,57,56,53,53,55,24,25,26,28,27,25,2,2,1,0,0,0,152,375,382,223.2184531
1,16,16,17,17,19,19,63,63,61,59,59,59,21,21,24,25,25,25,1,1,1,0,0,0,152,374,382,142.0756024
1,16,16,17,17,19,19,63,63,61,59,59,59,21,21,24,25,25,25,1,1,1,0,0,0,152,374,382,66.53748127
0,16,16,17,17,20,19,62,61,61,59,59,60,21,22,23,24,24,24,1,1,1,0,0,0,152,375,382,153.6989168
0,15,16,17,17,18,19,58,58,57,54,55,55,25,25,26,28,28,28,2,2,1,0,0,0,153,375,381,156.4427267
1,13,13,14,14,15,17,63,63,61,58,58,57,18,19,22,25,24,24,1,1,1,0,0,0,155,379,371,636.8834989
1,15,14,14,15,16,17,64,64,60,60,59,59,18,18,21,23,23,23,1,1,1,0,0,0,156,379,370,171.7389082
0,16,15,16,16,17,18,64,63,63,61,60,58,19,20,21,24,24,24,1,1,1,0,0,0,155,379,374,461.7704501
1,15,15,15,15,16,17,62,62,60,58,58,58,17,18,21,24,24,24,1,1,1,0,0,0,154,378,374,338.0374506
1,18,17,18,19,20,20,60,59,57,54,53,53,19,21,25,28,28,27,2,2,1,1,0,0,155,378,374,80.67953839
0,15,15,16,16,17,18,59,57,56,54,55,54,21,22,26,28,27,26,1,1,1,0,0,0,155,378,374,17.64516129
1,17,18,18,18,19,19,56,55,53,51,51,51,23,25,28,30,30,29,2,2,1,0,0,0,155,378,374,41.55830994
1,17,17,18,18,18,19,55,54,51,50,50,50,24,25,29,29,30,29,2,2,1,0,0,0,155,378,374,19.76016128
1,18,18,18,19,20,20,60,59,57,53,53,53,21,21,25,29,28,27,2,2,1,1,0,0,155,378,374,26.30827539
1,18,18,19,20,20,20,58,57,55,54,53,51,22,24,26,28,28,28,2,2,1,0,0,0,155,378,374,118.2168483
1,16,16,16,17,17,18,59,59,57,55,55,57,24,23,25,26,26,24,2,2,1,0,0,0,153,376,377,248.8759066
1,17,17,17,18,19,19,63,62,62,58,57,58,19,20,21,26,26,25,1,1,1,0,0,0,154,376,376,198.4221202
0,16,17,17,18,18,19,60,59,57,56,56,56,22,23,25,25,25,24,2,2,1,0,0,0,154,375,378,70.23202763
1,16,17,18,18,19,20,61,61,58,57,58,59,20,21,24,24,24,22,2,2,1,0,0,0,154,375,378,70.84666826
1,16,16,17,17,18,19,62,61,60,58,57,57,18,19,20,22,23,22,2,2,1,1,0,0,154,375,378,110.3205973
1,16,16,17,18,19,19,59,58,57,54,54,56,23,24,26,27,28,26,1,1,1,0,0,0,153,375,382,419.544318
0,16,16,17,18,18,18,58,57,55,53,53,54,23,24,27,27,27,26,1,1,1,0,0,0,153,375,382,393.0776513
0,15,15,15,15,16,18,61,60,59,58,57,57,19,20,22,23,24,24,1,1,1,0,0,0,156,380,370,403.2045788
0,15,15,16,16,17,17,62,61,60,59,59,59,18,19,21,23,23,22,1,1,1,0,0,0,156,379,370,575.0600191
1,16,16,17,17,17,17,60,60,57,55,55,54,20,22,25,28,27,26,1,1,1,0,0,0,155,378,374,420.3224112
0,17,17,17,18,18,18,59,59,58,56,56,57,22,22,25,27,27,26,1,1,1,0,0,0,156,379,373,87.68799018
1,17,17,18,19,19,19,55,54,52,51,51,52,25,26,29,30,30,29,2,2,1,0,0,0,155,377,375,96.10036982
1,16,16,16,17,17,18,62,62,62,59,58,59,19,19,20,23,23,23,1,1,1,0,0,0,154,376,375,15.28537993
0,16,17,17,18,18,19,61,60,56,56,57,58,20,21,25,24,23,22,2,2,1,0,0,0,154,376,377,102.6336406
1,16,16,16,17,18,18,60,59,58,57,57,58,21,22,23,25,24,23,2,2,1,0,0,0,154,376,377,33.32062466
1,17,17,17,17,18,18,62,60,61,58,58,59,20,22,21,24,24,23,2,2,1,0,0,0,154,376,377,153.2344714
1,18,18,19,19,19,19,59,58,56,54,56,56,22,23,25,27,25,24,2,2,1,0,0,0,154,376,377,129.8670549
1,14,15,15,16,17,17,61,60,59,57,56,57,22,23,24,26,26,25,1,1,1,0,0,0,153,375,381,301.8351376
0,17,17,18,19,20,20,58,57,56,55,55,56,24,24,27,28,27,26,1,1,1,0,0,0,153,375,381,38.20726432
0,15,15,15,15,16,17,65,64,61,59,59,60,17,18,21,24,23,23,1,1,1,0,0,0,157,379,368,279.1281099
0,15,15,16,17,17,17,62,61,61,58,58,58,20,21,21,24,24,23,1,1,1,0,0,0,157,379,369,25.24186543
0,16,16,16,16,17,18,60,60,58,55,55,56,19,19,21,24,24,24,2,2,1,0,0,0,155,378,373,254.6952406
0,15,15,16,16,17,18,64,63,61,58,57,58,19,19,21,25,24,22,2,2,1,0,0,0,154,376,375,139.8121363
1,15,15,16,16,17,17,65,64,62,59,59,60,17,17,21,23,23,21,2,1,1,0,0,0,155,377,373,80.15679017
1,17,17,17,18,18,18,62,61,58,58,59,59,19,20,23,24,22,20,2,2,1,0,0,0,155,377,373,84.65328852
1,18,18,19,19,19,20,64,63,62,59,60,60,18,19,21,24,23,21,1,1,1,0,0,0,155,377,373,124.9958123
0,17,16,17,18,18,18,63,62,58,58,58,59,19,21,25,25,24,22,2,2,1,0,0,0,154,375,377,66.12055073
0,17,17,18,19,20,20,57,56,54,52,51,53,21,23,25,27,27,26,2,1,1,1,1,0,138,377,398,483.9865264
0,18,19,19,20,20,19,54,53,51,49,46,47,21,22,26,28,28,27,2,1,1,1,0,0,138,376,398,408.8478008
0,21,21,22,22,21,21,49,48,46,44,44,43,24,25,29,31,31,30,2,2,1,0,0,0,138,375,398,140.5862821
0,23,23,23,24,24,24,42,41,40,38,38,39,29,30,31,32,33,31,2,2,1,1,0,0,138,375,397,145.7884884
0,22,22,23,23,23,23,47,45,42,42,42,43,25,26,30,30,30,30,2,2,1,1,0,0,138,375,397,24.52187254
0,16,16,17,18,18,18,58,58,54,52,51,52,20,21,24,27,27,25,1,1,1,1,0,0,139,377,398,586.2898992
0,18,18,19,20,20,21,53,52,50,47,46,48,23,24,26,29,29,28,2,1,1,1,0,0,139,376,397,779.6447766
0,20,20,21,22,22,22,54,53,49,48,47,48,23,24,28,30,30,29,2,2,1,1,0,0,139,376,397,302.57536
0,20,20,20,21,21,21,51,50,47,46,45,46,26,27,30,32,32,31,2,2,1,1,0,0,139,376,396,482.5517441
0,22,22,22,23,23,22,49,48,46,45,45,46,24,26,28,28,28,28,2,2,1,1,0,0,138,375,397,8.469745607
0,21,21,22,22,22,22,44,44,43,43,41,42,27,29,30,29,29,30,1,1,1,0,0,0,138,375,397,3.868374183
0,18,18,19,19,19,19,49,47,45,44,44,44,24,25,28,28,29,28,2,2,1,0,0,0,138,375,397,6.613055988
0,19,19,21,21,20,21,49,49,47,46,47,49,25,26,27,28,27,26,2,2,1,0,0,0,139,375,396,641.906392
0,21,21,21,21,21,22,48,48,47,46,47,47,25,25,26,28,27,25,1,1,1,0,0,0,138,375,396,149.6170654
0,19,20,20,20,20,20,55,53,51,49,48,50,24,25,27,29,28,27,1,1,1,1,0,0,139,377,398,906.2965918
0,20,21,22,22,22,22,53,51,49,47,46,47,24,26,27,30,29,28,1,1,1,1,0,0,139,377,396,980.9572897
0,19,19,20,20,21,21,55,53,52,49,48,48,24,25,26,28,29,29,2,1,1,1,0,0,139,376,396,9.212763434
0,20,20,20,21,20,21,53,52,49,48,47,48,25,26,29,30,30,30,2,1,1,1,0,0,139,376,396,92.80285459
0,18,18,19,20,19,20,54,52,52,50,49,49,23,26,25,27,27,27,2,1,1,1,0,0,139,376,396,18.78760814
0,19,19,20,20,21,20,56,55,53,52,49,48,22,23,26,27,27,27,2,1,1,1,0,0,139,375,396,347.3427562
0,20,20,20,21,22,22,50,50,49,49,48,49,24,25,25,26,25,25,2,2,1,1,1,0,139,375,396,6.0831191
0,19,19,21,21,20,21,49,49,47,46,47,49,25,26,27,28,27,26,2,2,1,0,0,0,139,375,396,613.6052638
1,19,19,20,21,20,20,50,51,49,48,47,48,23,23,26,27,26,26,2,2,1,0,0,0,139,375,396,113.6118476
0,13,14,14,15,15,15,66,65,62,59,58,59,18,19,22,24,23,22,1,1,1,1,0,0,139,377,396,188.4706243
0,20,20,21,22,21,21,53,51,49,46,46,48,26,28,30,32,30,30,2,1,1,0,0,0,139,377,396,177.3203055
0,18,19,19,20,20,20,57,56,53,51,48,47,23,24,28,29,28,29,1,1,1,1,0,0,139,376,396,135.0205989
0,17,17,18,19,19,19,55,55,54,52,49,49,23,24,26,27,26,26,1,1,1,1,0,0,139,375,396,33.16455261
0,18,19,21,21,21,20,56,55,55,53,51,50,23,24,26,27,27,26,2,1,1,1,0,0,139,375,396,191.8144521
1,19,19,20,21,20,20,53,52,51,49,48,48,25,27,29,29,29,28,1,2,1,1,0,0,139,376,396,51.83496916
0,20,21,21,21,21,21,52,52,48,46,44,45,23,25,29,30,30,29,2,1,1,1,0,0,139,376,397,380.4556354
0,20,21,21,22,22,21,54,52,52,50,47,48,24,26,28,29,29,28,1,1,1,0,0,0,139,376,397,90.73871403
1,18,18,19,20,20,19,52,51,50,48,47,48,25,26,28,29,29,28,2,1,1,0,0,0,139,376,396,54.56586961
0,18,18,18,19,19,18,59,57,56,53,51,51,20,22,23,25,27,27,2,1,1,1,0,0,139,374,396,8.243233775
0,18,18,18,19,19,18,59,57,56,53,51,51,20,22,23,25,27,27,2,1,1,1,0,0,139,374,396,5.343422564
1,17,17,17,18,17,17,51,51,50,47,47,48,24,25,26,27,27,27,2,2,1,1,1,0,139,376,396,24.75364683
0,19,18,19,20,20,19,53,52,51,51,49,51,27,28,30,28,28,28,2,2,1,1,0,0,139,376,396,219.9840741
0,19,19,19,20,20,20,49,49,48,46,47,47,25,27,29,29,29,29,2,2,1,1,0,0,139,374,396,28.75924354
0,17,17,18,19,18,18,53,52,51,48,48,49,23,25,27,28,28,27,2,1,1,1,0,0,139,374,396,13.96986199
0,17,17,18,19,18,18,53,52,51,48,48,49,23,25,27,28,28,27,2,1,1,1,0,0,139,374,396,51.39562392
0,20,20,21,22,21,21,47,46,45,45,45,46,26,28,28,28,28,27,2,2,1,1,0,0,139,374,396,228.3187234
0,18,19,19,19,19,19,48,47,47,46,46,48,27,28,30,29,29,28,2,2,1,1,1,0,139,374,396,64.48771892
0,18,19,19,19,19,19,48,47,47,46,46,48,27,28,30,29,29,28,2,2,1,1,1,0,139,374,396,43.88679277
0,20,20,21,21,21,20,47,47,45,44,44,46,25,26,28,30,28,28,2,2,1,1,0,0,139,373,395,23.88117119
0,20,20,21,21,21,20,47,47,45,44,44,46,25,26,28,30,28,28,2,2,1,1,0,0,139,373,395,31.5514221
0,20,20,21,21,21,20,47,47,45,44,44,46,25,26,28,30,28,28,2,2,1,1,0,0,139,373,395,69.89965109
0,20,20,20,21,21,20,50,48,47,45,45,45,23,25,27,29,29,28,2,2,1,1,0,0,139,373,394,50.71300023
0,20,20,21,22,21,21,50,48,47,45,46,47,23,25,28,29,28,26,2,1,1,0,0,0,139,373,394,21.11708432
0,20,20,21,22,21,21,50,48,47,45,46,47,23,25,28,29,28,26,2,1,1,0,0,0,139,373,394,30.61931058
0,20,20,21,22,21,21,50,48,47,45,46,47,23,25,28,29,28,26,2,1,1,0,0,0,139,373,394,32.2296156
0,13,14,14,16,15,15,66,64,62,58,58,57,17,19,22,25,24,25,1,1,1,1,0,0,139,377,396,295.8993706
1,17,18,18,19,18,18,55,54,53,51,51,51,25,27,29,30,28,28,1,1,1,0,0,0,139,377,395,40.86614358
0,18,18,19,20,18,18,56,55,51,50,49,52,24,26,30,31,30,28,1,1,1,0,0,0,139,377,395,51.89347294
0,19,19,20,21,20,19,55,54,52,49,49,50,24,26,29,30,29,28,1,1,1,0,0,0,139,377,396,258.037756
0,19,19,21,22,21,21,54,51,51,50,48,48,25,28,29,29,29,28,2,1,1,0,0,0,139,376,396,500.6109949
0,20,21,22,22,21,21,52,50,50,48,46,48,27,30,30,30,30,29,2,2,1,1,0,0,139,376,396,104.1290404
1,18,18,18,19,19,19,52,52,51,49,48,49,22,24,27,27,27,28,2,1,1,1,0,0,139,375,396,9.585375554
0,21,21,21,22,21,21,48,47,45,44,44,46,23,25,27,28,29,27,2,1,1,0,0,0,139,373,393,59.86774138
1,21,21,21,22,22,21,45,45,43,42,43,45,27,28,29,30,30,29,2,2,1,0,0,0,139,373,393,8.544885083
0,13,13,14,14,15,15,62,61,61,58,57,57,22,23,23,26,25,24,1,1,1,0,0,0,140,378,393,29.02383168
0,15,15,15,16,16,16,59,59,57,54,52,53,23,24,26,28,28,27,1,1,1,1,0,0,140,378,395,167.1579567
0,13,13,14,15,15,16,68,67,66,64,62,62,19,20,21,22,21,20,1,1,1,1,0,0,140,377,395,115.7364875
